tier,rule,match_method,status,match_type,payment_id,utr,merchant_id,razorpay_amount,bank_amount,razorpay_date,bank_date,confidence,rule_fired,timestamp
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_fced99f5e10b,UTR583362984383,MERCH_005,8147.27,8147.27,2026-08-06,2026-08-08,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e58db2520fbc,UTR716275523777,MERCH_003,14587.84,14587.84,2026-08-04,2026-08-05,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_32d344a7d476,UTR866408829416,MERCH_004,32024.69,32024.69,2026-08-11,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_f655b830d2e9,UTR57776011320,MERCH_005,5969.02,5969.02,2026-08-17,2026-08-19,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_cd69178bd555,UTR491111573103,MERCH_005,39008.46,39008.46,2026-08-23,2026-08-24,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_107f1dc4fffe,UTR276869032499,MERCH_005,20077.4,20077.4,2026-08-06,2026-08-08,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_4ed84b2aac21,UTR788519947242,MERCH_003,6672.9,6672.9,2026-08-24,2026-08-26,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_87ae62ce4153,UTR551265287637,MERCH_005,25137.02,25137.02,2026-08-06,2026-08-07,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_2381bb82952d,UTR875648698263,MERCH_004,4137.47,4137.47,2026-08-11,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_ee9e63116642,UTR821088252719,MERCH_003,6015.9,6015.9,2026-08-29,2026-08-31,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_743e87307c7c,UTR412222696929,MERCH_001,14087.0,14087.0,2026-08-19,2026-08-20,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_703962159c03,UTR892390598598,MERCH_004,17545.07,17545.07,2026-08-27,2026-08-28,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_708a7c631395,UTR375885966299,MERCH_005,4232.55,4232.55,2026-08-19,2026-08-20,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_b776cf025bce,UTR657997498620,MERCH_002,8833.63,8833.63,2026-08-19,2026-08-21,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_d4aa9aae489e,UTR85611835698,MERCH_002,20576.07,20576.07,2026-08-09,2026-08-10,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_de196d631599,UTR596019817021,MERCH_001,8593.89,8593.89,2026-08-26,2026-08-27,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_1b7e32c7a658,UTR579891357605,MERCH_001,11715.69,11715.69,2026-08-28,2026-08-29,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_083e80d9a8e8,UTR769504908222,MERCH_001,24698.95,24698.95,2026-08-12,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e5a592747461,UTR118768974436,MERCH_002,27061.34,27061.34,2026-08-29,2026-08-31,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_0f7164c0cacc,UTR261427880877,MERCH_005,33185.07,33185.07,2026-08-07,2026-08-08,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_307b70c9618a,UTR229941049438,MERCH_003,3955.45,3955.45,2026-08-09,2026-08-11,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_690933fd2b92,UTR477767620036,MERCH_002,34588.23,34588.23,2026-08-06,2026-08-08,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_640a74f3969c,UTR698676689286,MERCH_003,33927.66,33927.66,2026-08-06,2026-08-07,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_82cbfa092821,UTR334809039090,MERCH_005,35806.87,35806.87,2026-08-19,2026-08-20,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_65540390ade0,UTR841685053440,MERCH_005,42328.55,42328.55,2026-08-21,2026-08-22,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_0c5dc85fbab5,UTR986558322286,MERCH_002,20772.91,20772.91,2026-08-13,2026-08-14,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_9dad4f3812ec,UTR680209005247,MERCH_005,18015.94,18015.94,2026-08-23,2026-08-24,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_f095c333dc6a,UTR759002987042,MERCH_003,5225.89,5225.89,2026-08-16,2026-08-18,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_ad86b40fd766,UTR270153785520,MERCH_002,22701.25,22701.25,2026-08-09,2026-08-11,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_539446f868d5,UTR533238924487,MERCH_001,16870.04,16870.04,2026-08-16,2026-08-18,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_0092390c0572,UTR88201989886,MERCH_005,14785.77,14785.77,2026-08-19,2026-08-20,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_40a87f72b51c,UTR220561027171,MERCH_003,17932.08,17932.08,2026-08-22,2026-08-28,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_47a5837186a5,UTR395502949803,MERCH_002,31403.31,31403.31,2026-08-13,2026-08-15,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_d7c64057faca,UTR767242621320,MERCH_001,24038.12,24038.12,2026-08-08,2026-08-09,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_9455934bb8b3,UTR703172137119,MERCH_003,29362.03,29362.03,2026-08-04,2026-08-05,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e0c3e84fb81b,UTR346457469068,MERCH_001,13030.43,13030.43,2026-08-22,2026-08-23,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_ca03b7bedaba,UTR300520744828,MERCH_004,19362.06,19362.06,2026-08-25,2026-08-26,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e43e5649abc8,UTR552739956995,MERCH_003,10242.63,10242.63,2026-08-24,2026-08-25,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_19a12cdb89e0,UTR757827934215,MERCH_004,24497.27,24497.27,2026-08-05,2026-08-06,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_21009deb729b,UTR189630113200,MERCH_001,5790.95,5790.95,2026-08-21,2026-08-22,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_b026bd7b13ae,UTR700828079338,MERCH_004,40883.56,40883.56,2026-08-13,2026-08-14,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_cc13520ed55d,UTR219880497714,MERCH_003,28583.27,28583.27,2026-08-23,2026-08-25,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_076967cfea5d,UTR873420396761,MERCH_002,22016.62,22016.62,2026-08-27,2026-08-29,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_ededb751c17d,UTR893218227077,MERCH_003,38294.95,38294.95,2026-08-18,2026-08-19,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_d9fb2e9388ed,UTR32955001785,MERCH_004,7749.75,7749.75,2026-08-28,2026-08-29,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_70b79a53bd31,UTR677959537250,MERCH_004,43579.04,43579.04,2026-08-24,2026-08-25,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_48f03ded3674,UTR71389595245,MERCH_002,32992.32,32992.32,2026-08-26,2026-08-28,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_d66fa067ecc9,UTR811979227380,MERCH_001,23233.11,23233.11,2026-08-10,2026-08-12,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_5e6c549a3906,UTR678534434350,MERCH_001,12542.76,12542.76,2026-08-25,2026-08-27,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_86acf4648014,UTR10246734809,MERCH_002,35245.71,35245.71,2026-08-18,2026-08-20,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_b6cb432ef7e4,UTR915439141988,MERCH_004,25046.33,25046.33,2026-08-22,2026-08-23,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_36df5676bba6,UTR959002507327,MERCH_002,35917.43,35917.43,2026-08-27,2026-09-02,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_167fa241797b,UTR541487792837,MERCH_005,38354.38,38354.38,2026-08-09,2026-08-11,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_1aa9f52688d2,UTR996882999504,MERCH_003,3493.07,3493.07,2026-08-27,2026-08-28,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_58aeba61bdd8,UTR894930001384,MERCH_001,1495.02,1495.02,2026-08-07,2026-08-09,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_cdc5af9c58c6,UTR995168184211,MERCH_003,44568.84,44568.84,2026-08-21,2026-08-23,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_431d223f8250,UTR819010757012,MERCH_003,9409.76,9409.76,2026-08-12,2026-08-14,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_7c4d8edaab15,UTR16396328861,MERCH_003,10885.12,10885.12,2026-08-06,2026-08-08,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c53e97cb9923,UTR350880101116,MERCH_001,34403.51,34403.51,2026-08-14,2026-08-16,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_98364a125d7a,UTR154574550536,MERCH_004,40996.9,40996.9,2026-08-20,2026-08-21,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c3fdcd63f114,UTR597642168877,MERCH_003,43512.97,43512.97,2026-08-09,2026-08-10,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_670d65d73207,UTR257913018877,MERCH_001,33276.97,33276.97,2026-08-17,2026-08-19,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_ef1305ff0690,UTR876706223277,MERCH_005,31130.65,31130.65,2026-08-05,2026-08-07,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c288761c55f4,UTR403828909352,MERCH_004,2958.67,2958.67,2026-08-08,2026-08-15,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_20ea296dec2c,UTR997569064804,MERCH_004,39145.19,39145.19,2026-08-16,2026-08-18,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_9b510c9a624f,UTR709391136807,MERCH_001,30270.88,30270.88,2026-08-13,2026-08-14,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_4f382b6c4a82,UTR546059153261,MERCH_004,39570.32,39570.32,2026-08-07,2026-08-08,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_5cf86b7418a2,UTR857530077429,MERCH_004,39813.09,39813.09,2026-08-29,2026-08-31,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_59d2ec03bf92,UTR323060725147,MERCH_001,7002.76,7002.76,2026-08-18,2026-08-19,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_2b3ee7ac50cb,UTR740562911298,MERCH_001,35740.89,35740.89,2026-08-28,2026-08-29,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_a3ced93d62c3,UTR95729639974,MERCH_003,39034.99,39034.99,2026-08-12,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e03ccc3d2439,UTR892674025388,MERCH_002,26293.08,26293.08,2026-08-08,2026-08-10,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e61fc762434b,UTR695821096682,MERCH_002,43555.36,43555.36,2026-08-13,2026-08-14,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_93e49fd3e6ce,UTR175980802331,MERCH_001,28148.12,28148.12,2026-08-18,2026-08-20,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_b201d884943b,UTR224547196135,MERCH_004,35710.04,35710.04,2026-08-11,2026-08-12,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_21e7b81df781,UTR911374766324,MERCH_003,28220.23,28220.23,2026-08-05,2026-08-07,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_0cef6719811d,UTR73455407125,MERCH_002,19975.01,19975.01,2026-08-11,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_90c7ce1d3fc9,UTR980659301997,MERCH_002,21042.91,21042.91,2026-08-20,2026-08-22,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_991d736fb782,UTR8596050100,MERCH_003,14637.91,14637.91,2026-08-08,2026-08-09,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_a86608af4128,UTR793982431204,MERCH_003,4385.85,4385.85,2026-08-14,2026-08-16,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_047d839873d2,UTR465756651047,MERCH_003,14007.99,14007.99,2026-08-20,2026-08-21,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_01c739e32775,N/A,MERCH_005,38486.27,38486.27,2026-08-12,2026-08-14,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_8d4f8992fcb0,N/A,MERCH_002,20090.59,20090.59,2026-08-18,2026-08-20,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_899285e7828d,N/A,MERCH_005,8476.73,8476.73,2026-08-11,2026-08-12,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_e61d25278635,N/A,MERCH_001,17144.35,17144.35,2026-08-17,2026-08-19,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_5eb19e42951a,N/A,MERCH_001,31518.68,31518.68,2026-08-17,2026-08-19,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_758e267915b3,N/A,MERCH_003,4098.99,4098.99,2026-08-04,2026-08-06,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_ae9921d8ac07,N/A,MERCH_002,33528.4,33528.4,2026-08-20,2026-08-22,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_6c1733634782,UTR249022830951,MERCH_005,1691.03,1691.03,2026-08-24,2026-08-25,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_3bfe0155a05a,N/A,MERCH_002,38420.99,38420.99,2026-08-05,2026-08-07,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_e3f463ccc455,N/A,MERCH_003,2616.51,2616.51,2026-08-21,2026-08-23,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_25b7e890e357,N/A,MERCH_004,18847.3,18847.3,2026-08-20,2026-08-22,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_d08c74a1fb62,N/A,MERCH_001,34306.24,34306.24,2026-08-09,2026-08-10,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_241ed7d65279,N/A,MERCH_001,33111.8,33111.8,2026-08-22,2026-08-24,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_009baab2cec9,N/A,MERCH_003,7562.51,7562.51,2026-08-25,2026-08-26,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_2ab2f1376097,N/A,MERCH_005,25703.68,25703.68,2026-08-18,2026-08-20,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_66eb3d01221b,UTR668179344494,MERCH_002,39698.3,39698.3,2026-08-13,2026-08-14,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_833a6e562987,N/A,MERCH_002,44302.11,44302.11,2026-08-16,2026-08-18,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_0ff2d1c0f2d2,N/A,MERCH_005,38180.41,38180.41,2026-08-21,2026-08-22,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+1)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_d7fe37268ebf,N/A,MERCH_005,41304.64,41304.64,2026-08-10,2026-08-12,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
2,FUZZY_AMT_DATE_MATCH,Scored Fuzzy Match,MATCHED,Tier 2 (Fuzzy Match),pay_68244e44e107,N/A,MERCH_004,40204.79,40204.79,2026-08-05,2026-08-07,0.94,"FUZZY_AMT_DATE_MATCH (Amt Var: 0.0, Date Window: T+2)",2026-09-03 21:03:09
